date,Solar (Rooftop) -  GWh,Solar (Utility) -  GWh,Wind -  GWh,Hydro -  GWh,Battery (Discharging) -  GWh,Gas (Reciprocating) -  GWh,Gas (OCGT) -  GWh,Gas (CCGT) -  GWh,Gas (Steam) -  GWh,Distillate -  GWh,Biomass -  GWh,Black Coal -  GWh,Brown Coal -  GWh,Pumps -  GWh,Battery (Charging) -  GWh,Solar (Utility) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Biomass Emissions Vol - tCO₂e,Black Coal Emissions Vol - tCO₂e,Brown Coal Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh,Solar (Rooftop) Market Value - AUD,Solar (Utility) Market Value - AUD,Wind Market Value - AUD,Hydro Market Value - AUD,Battery (Discharging) Market Value - AUD,Gas (Reciprocating) Market Value - AUD,Gas (OCGT) Market Value - AUD,Gas (CCGT) Market Value - AUD,Gas (Steam) Market Value - AUD,Distillate Market Value - AUD,Biomass Market Value - AUD,Black Coal Market Value - AUD,Brown Coal Market Value - AUD,Pumps Market Value - AUD,Battery (Charging) Market Value - AUD
2019-08-15 00:00,27.92,14.93,85.00,37.17,0.21,2.19,10.48,24.88,9.53,0.13,1.24,302.38,78.44,-3.33,-0.16,0.00,1036.77,4945.40,11968.44,6279.25,1.13,5.91,275219.96,94382.92,666.38,68.19,1281372.51,755423.07,4917738.18,2903978.45,13877.36,140460.03,920141.15,1548526.80,600364.83,5654.84,79619.76,21169740.01,5786637.78,178720.61,-878.15
2019-08-16 00:00,24.16,11.78,63.78,41.88,0.26,2.19,11.50,29.25,17.03,0.00,1.30,295.34,82.23,-3.61,-0.14,0.00,1025.44,6119.94,14110.42,10832.01,1.16,6.02,268795.78,98798.57,692.76,76.12,1324893.29,638684.15,4270719.36,3790698.50,31599.49,134645.42,1204513.64,2270151.02,1777015.64,151.13,80287.53,20143805.51,8049488.66,198387.33,3482.41
2019-08-17 00:00,30.50,14.56,39.30,34.71,0.23,2.18,3.84,24.09,6.95,0.00,1.49,284.09,91.53,-6.13,-0.13,237.00,1001.68,2003.33,11428.53,4429.99,1.18,9.91,258848.72,109387.24,734.71,63.22,1013326.40,567512.00,2228568.75,2588172.05,18537.71,118210.14,337906.54,1500440.06,547755.30,132.18,79866.99,17398044.49,6632361.62,300722.14,-3787.95
2019-08-18 00:00,24.66,12.91,80.24,31.51,0.20,2.14,1.07,14.58,3.30,0.00,1.20,266.35,90.64,-9.56,-0.17,294.38,959.97,492.65,6925.22,2250.83,1.11,3.63,242536.17,108239.84,696.83,46.53,358465.76,273471.07,2877731.33,1674967.05,10284.91,93297.01,92165.49,651185.84,99628.33,81.99,51795.57,13161536.73,4429024.75,392243.75,-13665.62
2019-08-19 00:00,29.36,14.96,83.80,44.32,0.23,2.23,8.27,22.68,8.52,0.01,0.94,282.87,90.73,-4.84,-0.15,292.68,1030.82,4012.89,10787.15,5533.03,7.41,-0.71,257750.01,108444.83,664.22,62.02,1099496.95,553687.85,5189346.10,3024944.99,20545.73,103874.06,874869.94,1538373.06,780452.62,-47.98,44937.74,15906048.44,6899094.01,175671.51,5099.63
2019-08-20 00:00,26.82,15.81,91.81,41.96,0.22,2.14,7.11,21.15,6.64,0.00,0.62,286.48,91.62,-5.38,-0.12,294.36,972.35,3776.99,10201.13,4352.87,0.98,5.59,261108.65,109477.62,664.86,56.91,821453.30,515451.07,5094108.91,2670469.19,16165.40,108714.42,557986.94,1277918.42,465753.36,105.98,33001.77,16187559.58,5473023.25,176629.50,3775.49
2019-08-21 00:00,28.95,14.33,96.39,38.51,0.24,2.23,2.15,17.06,5.84,0.00,1.13,279.13,89.85,-4.81,-0.18,226.87,1014.85,1300.98,8105.91,3843.99,1.00,6.30,254397.58,107311.90,659.07,46.57,228912.68,193943.63,4858832.17,2359429.07,18986.69,73148.67,197217.61,953011.78,397089.44,93.18,32998.09,12531949.10,4548672.86,181885.68,4418.89
2019-08-22 00:00,27.52,14.77,62.31,48.29,0.27,2.08,11.91,26.51,12.04,0.00,1.25,281.11,90.42,-2.60,-0.19,333.58,963.37,6462.35,12724.36,7859.05,1.04,6.37,256202.42,107949.38,681.79,67.72,463336.44,364524.61,3185606.14,4183794.50,38407.48,78923.89,1744537.65,2482895.32,1539943.22,152.50,52359.77,17449777.92,7306214.79,88486.06,6697.70
2019-08-23 00:00,33.43,17.69,47.18,48.47,0.27,2.20,11.74,32.15,11.12,0.00,1.12,293.23,81.60,-1.53,-0.19,365.17,1005.65,5755.24,15683.80,7053.07,1.09,6.18,267233.22,96372.86,680.19,72.45,1081409.44,658556.49,3229355.82,3862856.01,32548.07,119082.13,1220925.69,2624649.04,1190472.38,156.58,67507.03,20749239.53,7029867.91,33907.07,11483.57
2019-08-24 00:00,29.74,14.33,81.00,37.79,0.20,2.17,1.74,16.38,7.94,0.01,1.23,262.41,77.85,-2.89,-0.16,239.73,967.38,627.97,8230.28,5080.02,12.04,10.30,238986.21,91974.91,653.39,45.73,193994.43,210704.22,2464236.51,1522015.07,13047.56,98997.02,179126.95,843833.50,518893.66,-1133.68,60908.44,13948172.34,4143069.03,41293.05,-9579.78
2019-08-25 00:00,29.49,14.75,32.88,39.46,0.25,2.23,12.04,29.81,14.24,0.00,1.52,265.34,82.41,-2.13,-0.17,275.06,1006.29,7036.51,14568.91,8929.69,1.01,11.24,241806.78,97352.64,710.54,80.84,892347.44,518615.78,2595887.82,2446632.83,46182.32,93341.97,2063215.21,3051716.20,1981973.35,192.37,69820.92,19253010.52,9094914.14,85687.76,13654.85
2019-08-26 00:00,26.97,16.91,18.55,50.96,0.25,2.22,24.61,44.24,18.17,0.29,1.32,282.33,91.78,-0.95,-0.20,355.82,1002.93,14476.28,21746.77,11463.92,304.82,6.31,257461.83,109651.54,721.22,103.80,1768979.82,1138299.45,2007086.18,5430466.95,47114.07,122643.30,3773939.41,4549872.13,2649843.49,39005.73,71691.92,26025826.96,12229918.77,63581.38,23408.62
2019-08-27 00:00,26.21,16.36,26.58,46.91,0.26,2.00,22.07,41.17,16.75,0.20,0.93,285.59,91.71,-0.45,-0.16,276.68,988.51,11894.51,20212.76,10522.18,182.54,-0.62,260585.07,109574.29,719.00,105.55,1767078.12,1129787.67,2641992.95,4258298.39,37714.63,152469.82,3390676.80,4601795.93,2370748.56,13564.56,78616.04,28902723.58,11410282.18,35316.40,19412.69
2019-08-28 00:00,19.46,14.98,53.48,43.25,0.23,2.19,22.41,43.20,7.50,0.00,0.91,286.18,91.73,-2.55,-0.20,281.19,1010.24,12671.24,21292.34,5116.75,0.70,-0.32,260918.65,109602.52,705.07,101.80,1382205.00,1040109.14,5966468.04,3952817.49,35369.32,155810.54,3114092.14,4199825.31,977687.39,149.92,66362.27,25774541.17,12456364.13,187997.62,17380.69
2019-08-29 00:00,21.69,14.73,37.78,55.79,0.22,2.24,30.75,45.10,8.85,0.23,1.09,290.47,91.84,-1.79,-0.23,251.74,1026.62,18932.62,22254.78,6125.96,18.95,-0.31,265070.07,109739.23,707.16,113.40,1824230.67,1271216.56,4257521.88,6246530.12,32803.80,204617.19,4387912.63,4857933.48,1091954.00,39343.79,99896.50,31619038.22,11788252.89,160047.38,20534.83
2019-08-30 00:00,29.61,15.49,40.00,55.92,0.31,2.23,26.21,38.56,6.72,0.01,1.18,289.07,90.82,-2.68,-0.18,316.20,1035.26,14804.99,19074.12,4654.93,6.18,5.21,263543.93,108427.23,694.23,122.97,2054652.64,1095306.52,3911346.80,6850102.85,69294.78,140174.26,4809497.92,3858753.62,668155.73,481.72,80247.65,33277099.94,15912346.21,222490.81,6818.72
2019-08-31 00:00,31.51,14.24,62.92,38.06,0.18,2.14,8.99,27.50,6.10,0.01,1.52,265.23,82.59,-3.74,-0.15,329.71,954.67,4824.68,13442.66,4231.78,6.06,10.20,242390.25,98944.30,679.83,63.54,-483119.72,314637.80,2254665.94,1561320.71,12913.72,120571.27,1273061.58,1940253.12,148713.11,344.57,86594.90,20630951.30,6013083.70,262920.19,-9996.42
2019-09-01 00:00,30.99,13.63,49.47,38.68,0.20,2.04,7.37,27.12,7.03,0.01,1.39,261.93,76.93,-3.66,-0.16,245.38,878.37,4177.03,13403.28,4863.92,5.98,11.31,238889.23,92433.56,691.87,52.59,-289977.58,8224.44,2920805.78,1081097.81,17990.20,56864.60,879147.90,1927354.12,625996.14,218.04,57397.76,13944225.93,5554123.34,185632.81,8842.78
2019-09-02 00:00,31.71,16.78,49.43,43.26,0.17,2.17,12.09,33.89,7.42,0.01,1.37,273.27,86.08,-1.23,-0.18,403.09,994.58,6599.63,16792.46,5129.22,13.97,7.94,249172.29,104331.93,689.35,64.10,804355.88,525308.69,2960990.65,2284452.66,14356.61,111026.91,1328953.01,2188555.12,453927.48,936.72,71400.91,17275930.04,7558716.41,74011.68,1150.41
2019-09-03 00:00,34.52,16.97,29.81,42.09,0.23,2.14,16.35,35.50,13.31,0.04,1.05,272.33,86.16,-0.91,-0.16,408.80,945.16,9311.81,17578.15,8892.98,34.99,-0.37,248011.46,104447.66,709.15,82.44,1151750.88,616142.88,1984390.06,3424507.78,34768.50,113187.54,2315386.90,3214718.52,1673747.40,6012.93,56265.56,21079336.20,9574511.77,43219.53,6850.56
2019-09-04 00:00,30.41,11.87,34.18,45.04,0.23,1.96,18.33,38.50,17.41,0.04,0.78,271.71,84.40,-1.56,-0.14,142.46,818.93,11013.81,18995.56,11640.40,35.66,0.18,247573.15,102117.65,709.27,66.00,-2112866.97,158913.86,3136841.02,4222279.31,41240.65,-100819.79,2820198.66,3526714.38,2455195.86,7472.30,37583.11,10496438.35,11702789.04,98839.95,18330.33
2019-09-05 00:00,33.01,14.50,32.80,46.47,0.21,1.76,15.20,35.90,13.66,0.02,1.16,268.54,86.00,-1.20,-0.18,191.88,687.85,8227.65,17695.60,8880.37,21.51,6.10,244884.10,104224.60,702.42,66.03,29726.71,441417.65,2314524.74,3775046.28,19234.22,34856.33,1549498.66,2683273.71,1337013.44,1767.71,35810.64,15525619.45,8340839.07,78658.31,9265.02
2019-09-06 00:00,28.00,14.39,83.63,39.95,0.25,2.05,7.41,21.96,6.99,0.00,1.29,269.77,86.43,-2.25,-0.11,414.11,927.82,3811.35,10879.66,4821.73,4.57,5.52,246010.18,104773.10,663.94,58.36,1241540.44,617614.82,5203200.94,2171204.49,16570.43,102880.97,519050.36,1316707.72,449370.30,226.60,65941.71,15107003.97,5741317.49,107791.73,7070.22
2019-09-07 00:00,30.84,14.22,85.82,38.84,0.29,2.13,6.08,15.63,8.23,0.00,1.33,247.43,85.61,-4.22,-0.16,411.08,950.31,1869.90,7925.40,5673.89,0.28,9.22,226008.74,103698.46,651.32,64.75,1067448.02,436992.93,5669175.67,3653103.14,24274.92,102662.11,564207.26,1203627.75,638114.92,55.64,70184.78,14787672.59,6075317.76,150244.23,6549.28
2019-09-08 00:00,30.60,12.59,84.77,36.89,0.23,2.16,3.60,13.37,6.80,0.00,1.36,250.02,85.78,-3.88,-0.15,299.65,949.73,753.49,6852.46,4696.87,1.24,10.77,228041.47,103932.61,659.25,48.30,290805.33,87288.41,4329181.42,1990585.25,12745.00,61251.64,285239.34,669271.21,267999.87,-98.05,48557.40,11780538.04,5342526.63,148352.90,2356.73
2019-09-09 00:00,34.19,17.27,66.86,50.73,0.21,2.11,10.04,26.59,14.36,0.01,0.78,269.41,85.64,-2.79,-0.15,374.41,913.15,5581.33,12927.33,9399.67,11.77,7.61,245349.88,103730.24,657.61,69.69,1424084.30,702001.53,4634151.69,4086389.97,25379.27,80658.95,1337220.38,2157851.05,1636466.21,1323.03,31725.78,16402476.72,7459018.49,97555.83,11897.51
2019-09-10 00:00,33.18,18.66,17.89,49.18,0.23,2.07,24.95,37.55,24.87,0.05,0.25,280.43,84.93,-0.93,-0.17,404.97,907.60,14271.55,18150.64,16182.65,49.59,5.39,255562.77,102805.58,712.46,106.30,1858320.52,997717.41,1868690.27,5443744.49,47554.44,104178.61,3802286.51,3854212.73,3874619.82,8980.18,14046.66,26718161.79,12237453.18,75886.21,20730.00
2019-09-11 00:00,35.11,18.84,45.39,34.19,0.14,2.09,11.77,32.32,14.76,0.03,0.69,279.25,86.82,-2.27,-0.10,396.93,920.00,5433.09,15646.71,9638.84,29.67,5.45,254498.52,105289.54,700.96,73.12,1988003.62,1068977.48,3326957.12,2064353.80,11284.35,126059.53,992711.06,2387591.53,1238690.09,3507.47,45692.99,20488898.24,6981560.35,145075.24,7374.63
2019-09-12 00:00,32.61,17.21,67.89,35.32,0.21,2.02,12.22,23.47,14.53,0.00,1.27,263.80,84.53,-2.51,-0.17,395.48,905.29,5878.55,11468.36,9544.98,0.89,5.48,240507.55,102309.16,671.64,65.57,1243755.67,748527.41,3826402.08,1588166.43,18747.94,103045.50,1267896.32,1843044.57,1307639.27,98.37,63497.49,17907983.04,6170770.97,127881.52,3082.76
2019-09-13 00:00,33.21,18.64,36.08,37.60,0.18,2.06,20.61,32.95,23.84,0.01,1.02,262.18,80.12,-0.82,-0.12,416.79,937.78,10791.52,16120.59,15407.12,7.23,5.32,238833.89,96530.50,692.25,87.14,2087240.01,1111512.23,3577689.87,2128173.76,19396.10,108077.46,2250556.80,2821943.19,2589819.68,543.66,56434.45,22082586.40,8798915.46,68230.77,11988.62
2019-09-14 00:00,37.05,17.69,33.96,32.08,0.17,1.90,12.29,23.42,19.08,0.00,1.10,246.33,80.04,-1.81,-0.13,418.52,905.63,6228.68,11955.42,12004.21,0.27,6.24,224347.06,96387.46,700.07,82.71,1619988.31,808581.59,3092291.88,1374352.33,17585.68,105951.54,1424638.57,1995095.96,1986341.16,87.19,63964.72,21063871.19,7936841.35,114658.12,13110.10
2019-09-15 00:00,30.12,14.19,59.34,28.31,0.24,1.99,5.31,15.36,7.90,0.01,1.18,250.14,80.41,-2.15,-0.19,420.36,928.71,2520.95,7815.60,4890.87,5.73,6.84,227834.03,96910.78,693.54,59.79,862794.75,548952.77,2521197.49,986390.61,16571.49,74557.14,439063.19,626267.52,466367.92,222.96,49999.36,15728241.38,6950751.12,163110.43,-6446.98
2019-09-16 00:00,29.68,13.36,63.01,40.51,0.27,2.15,16.90,31.50,10.13,0.01,0.92,267.50,71.04,-3.69,-0.18,418.23,989.75,10881.06,15520.14,6381.09,10.51,2.49,243749.97,86049.22,670.22,96.16,2149991.27,825220.99,5705847.81,3533040.85,34536.35,154886.77,2743640.79,2908306.15,1340274.83,686.92,65297.32,23518388.30,9020288.50,216332.37,9621.51
2019-09-17 00:00,29.81,14.91,40.84,53.81,0.23,2.15,28.62,36.29,20.71,0.28,0.84,279.85,66.75,-0.80,-0.15,411.56,976.65,19110.12,17995.51,13074.44,0.60,-0.38,254927.02,81056.71,675.01,111.76,2663730.29,1247288.14,4692101.32,5543680.88,33784.73,149309.90,4412922.75,3893553.02,2729377.37,60150.71,53412.32,28991688.86,9621763.00,57610.22,14346.29
2019-09-18 00:00,33.91,16.04,43.74,42.93,0.21,2.04,23.45,34.87,17.47,0.03,0.87,274.62,67.46,-0.44,-0.16,406.47,906.70,15358.54,17186.37,10695.97,43.39,0.03,250626.99,81960.60,677.12,108.35,2519377.55,1264476.81,2943124.23,4990311.62,31064.05,162351.75,3884514.13,3104080.56,1863731.89,1715.04,72141.95,29740988.80,9740961.25,34044.04,4532.84
2019-09-19 00:00,33.40,15.25,82.09,36.28,0.24,2.03,5.88,15.96,8.71,0.00,1.24,271.91,67.10,-0.92,-0.14,376.67,915.80,3550.87,8224.52,5336.43,0.45,6.21,247820.56,81509.94,645.12,68.66,1379902.15,812627.61,4687305.69,2386600.41,17567.66,126562.03,593259.58,838870.23,623790.66,59.70,77891.33,20052435.86,5355429.97,65255.46,-7518.98
2019-09-20 00:00,28.01,15.39,65.37,36.24,0.19,2.08,6.98,19.49,9.83,0.01,1.18,276.83,66.91,-2.07,-0.13,401.44,944.23,4701.21,9907.28,6297.07,18.32,6.34,252395.85,81273.82,676.30,76.48,2349274.77,1164785.34,4942399.82,1989400.56,21139.27,119489.75,760639.26,1527902.37,1044118.53,3441.73,68551.12,19209298.98,6943531.13,98566.27,7149.27
2019-09-21 00:00,27.38,13.04,63.33,32.67,0.24,2.09,9.34,12.68,13.37,0.02,1.27,261.61,58.86,-1.83,-0.17,422.49,944.83,5465.74,6534.09,8318.55,21.69,5.97,238546.02,70699.08,670.09,69.23,56417.22,365457.05,3311018.99,2260106.20,33599.26,113364.15,1284091.04,663578.10,1361689.17,3165.94,70461.67,18103334.73,6479326.90,107790.06,-22138.95
2019-09-22 00:00,31.40,16.71,48.77,33.52,0.22,2.08,7.70,16.89,13.58,0.00,1.08,256.71,63.33,-1.04,-0.18,355.10,933.56,4796.95,8440.50,8568.95,0.42,4.70,234114.20,75747.40,678.45,76.86,1269131.46,637277.80,3938016.97,2903215.53,21379.99,120828.08,956830.19,1444244.10,1441698.69,83.68,69339.54,18693802.62,6146579.20,59703.86,16358.02
2019-09-23 00:00,32.38,17.08,46.15,45.52,0.25,2.03,14.13,24.01,17.35,0.00,1.25,273.17,71.39,-1.11,-0.14,387.99,898.71,8547.98,11928.14,10923.78,2.82,6.18,249128.35,85090.15,675.14,90.09,2147113.61,1117896.41,4170695.60,4568837.59,29196.14,151417.30,2050931.62,2322977.01,2019289.98,212.71,87085.95,22638502.68,7579735.74,67619.24,11460.24
2019-09-24 00:00,33.24,15.01,25.45,43.31,0.28,2.01,20.64,32.13,20.67,0.02,1.15,268.67,83.79,-0.68,-0.15,300.04,945.71,11564.55,15973.57,12982.72,0.46,6.01,245792.67,99413.76,709.35,120.49,2575416.47,1196259.79,2989735.73,5379958.44,51210.99,200446.51,3488419.58,4087133.14,3005266.61,2226.41,116447.28,30637541.85,11933592.01,54276.47,15838.94
2019-09-25 00:00,31.79,12.82,16.02,47.99,0.21,2.12,28.51,33.17,18.52,0.71,1.10,263.19,85.43,-0.27,-0.17,288.95,957.97,17736.48,16440.62,11394.33,496.70,3.64,240515.32,101321.80,719.14,190.95,5827780.70,1957095.70,2113980.27,7436017.04,42500.66,473735.65,6580271.32,5784964.92,3440152.28,161900.63,240978.46,53024547.48,16194664.72,33343.76,19975.30
2019-09-26 00:00,32.65,14.46,20.45,46.79,0.21,1.87,21.02,30.94,15.34,0.04,0.64,266.49,85.42,-0.76,-0.16,293.11,838.27,12688.39,15327.11,9343.50,0.39,5.72,242982.19,101299.19,714.94,116.44,2466627.91,1176721.73,2285113.35,5358027.71,33163.96,194657.04,2946027.04,3747872.14,2167348.62,5920.84,66595.68,30532465.19,11285023.19,65586.36,11273.94
2019-09-27 00:00,32.90,14.95,60.64,33.40,0.21,2.25,6.65,30.22,7.97,0.03,1.04,251.30,84.36,-0.76,-0.16,406.28,1030.83,3506.26,14922.38,4953.54,21.79,5.62,228853.01,100009.05,673.73,67.83,1181028.69,867402.84,2469616.78,3288969.70,9301.41,152999.26,683553.29,1286004.96,507935.52,2266.23,68036.88,19615940.03,5435860.67,52577.15,-11584.95
2019-09-28 00:00,34.85,18.43,30.47,34.84,0.24,2.25,15.06,30.28,11.60,0.01,0.75,247.04,79.99,-2.23,-0.18,400.83,1019.48,8261.10,14909.90,7347.64,8.67,5.86,224763.01,94299.37,697.29,99.98,2013957.93,1014582.62,2728447.16,4243839.18,36055.63,126205.19,2640434.23,2881023.17,2038583.92,359.20,45825.81,22328923.00,10119498.52,112643.23,-474.58
2019-09-29 00:00,36.35,17.34,36.48,30.77,0.18,2.08,10.45,25.10,14.33,0.00,1.31,239.47,81.77,-2.77,-0.19,321.11,965.35,6298.51,12559.84,9128.54,0.25,6.60,217878.89,96752.48,698.06,66.80,795076.26,417140.91,2899999.00,2926928.44,17046.31,85969.84,1187348.59,1743237.19,1513258.76,63.66,51680.57,14604158.62,6635240.44,22046.08,12539.88
2019-09-30 00:00,31.84,15.83,34.74,50.01,0.24,2.00,19.66,25.42,16.78,0.00,1.24,260.39,85.38,-0.94,-0.13,347.19,900.13,12936.92,12797.84,10369.68,0.24,6.05,236905.49,101226.44,692.20,95.76,2617470.71,1356778.23,3307119.59,5340984.61,27518.61,157315.98,2228541.19,2409383.17,1830468.38,79.58,97763.36,23519770.61,8959137.81,82823.36,10300.21
2019-10-01 00:00,35.05,14.41,44.32,48.83,0.25,2.00,22.22,15.02,17.80,0.02,1.10,252.52,85.47,-0.63,-0.15,244.72,955.12,14493.15,8043.61,10957.53,16.40,2.82,229913.83,101347.98,679.96,101.46,2792922.98,1207815.09,4044224.53,5970329.00,32672.29,139485.46,2764444.57,1213939.72,2086271.36,3895.94,78402.11,24037126.12,10173525.65,56556.36,6709.18
2019-10-02 00:00,37.72,12.61,52.36,36.21,0.20,2.01,17.21,18.51,15.88,0.23,0.78,253.45,85.42,-1.00,-0.20,246.56,925.05,11538.18,9653.56,9885.64,168.73,-0.44,230498.21,101308.58,685.42,83.51,1384032.51,726519.94,2062086.04,3590312.10,19368.57,130015.31,1997288.10,1079826.18,1346472.25,30378.52,43490.68,22799115.12,9106741.41,78271.25,-18039.94
2019-10-03 00:00,40.02,14.68,31.02,38.39,0.25,2.04,19.23,16.01,19.93,0.14,1.12,262.97,85.25,-1.78,-0.13,282.51,925.65,13693.46,8518.97,12625.04,105.74,5.95,239217.55,101092.50,711.47,93.20,3010045.47,1166400.28,3081513.92,3767838.70,35352.71,139641.58,2290452.76,1368478.68,2260798.65,15907.65,77496.54,23126415.93,8843339.62,118653.16,11433.71
2019-10-04 00:00,32.84,14.77,37.16,41.73,0.26,0.00,21.22,15.20,15.61,0.16,0.00,254.61,84.34,-1.97,-0.20,372.61,0.00,14562.74,8131.90,9584.36,163.23,0.00,231837.44,99887.16,706.84,110.55,2693325.31,1285065.35,3568828.21,5539415.00,33775.70,0.00,3161225.61,1397714.43,1982696.71,30038.72,0.00,26310812.56,10882947.14,117533.36,9985.70
2019-10-05 00:00,28.66,13.82,43.75,24.28,0.25,0.00,5.28,14.74,10.77,0.01,0.00,250.43,85.26,-1.53,-0.13,381.53,0.00,3545.32,7640.01,6599.72,17.40,0.00,227611.30,101082.34,729.36,58.22,429542.98,269329.86,1630757.43,2003917.13,19291.60,0.00,480407.04,623713.54,565038.38,1084.11,0.00,14424085.96,7264199.90,-6029.70,-14705.36
2019-10-06 00:00,30.03,17.96,69.54,21.58,0.19,1.72,3.90,15.36,5.47,0.01,0.26,237.02,81.04,-7.36,-0.16,422.97,794.65,2639.47,7692.74,3405.23,16.01,6.89,215137.44,95952.13,684.21,51.62,254593.83,269126.36,3195491.20,1907804.59,14882.70,77275.03,395144.46,1086454.85,492151.23,2265.87,9852.81,12389936.43,4310475.10,191206.32,1030.37
2019-10-07 00:00,33.29,16.84,44.99,28.42,0.22,1.93,6.23,26.03,12.16,0.00,0.21,252.51,85.49,-1.53,-0.21,368.39,897.28,3554.62,12600.98,7245.07,0.56,5.51,228999.34,101374.34,700.87,75.48,841764.86,534031.25,1817911.04,3073690.95,13369.55,114556.51,771734.27,1895014.00,1053035.86,60.37,11893.29,18811429.36,9261129.32,57225.60,-21703.16
2019-10-08 00:00,31.24,14.85,60.93,30.71,0.21,1.87,17.25,32.28,13.65,0.02,0.21,260.98,85.70,-0.90,-0.18,344.97,889.42,10664.83,15701.86,8182.39,15.01,5.42,236630.39,101648.95,681.61,119.82,3112690.34,1526234.11,6587260.39,4472603.93,27365.10,205398.05,2465618.30,3691248.06,1777237.94,2968.72,22855.33,30870456.79,10891398.36,94078.19,9778.72
2019-10-09 00:00,36.00,17.24,28.13,42.61,0.16,1.94,18.84,38.36,19.78,0.05,0.19,254.74,85.70,-1.02,-0.13,280.85,928.78,11377.04,18743.58,12131.24,59.42,4.89,231384.02,101649.62,694.00,103.78,3080966.68,1410806.63,3253252.45,5594880.52,21303.61,120046.15,2412917.59,3830116.42,2488191.10,4807.93,11433.78,22820954.64,11135007.46,112942.30,14864.70
2019-10-10 00:00,34.15,14.12,24.67,37.27,0.20,1.95,23.10,38.91,20.05,0.25,-0.05,262.20,85.69,-1.93,-0.13,89.90,917.52,13836.90,19042.31,12299.19,248.17,-0.81,237760.10,101640.96,713.91,106.77,1692596.86,872704.44,3568259.62,5896375.29,34966.27,18746.39,3516540.24,4328923.85,3145554.83,38815.91,512.18,20145770.50,14234920.06,195068.49,12611.21
2019-10-11 00:00,30.39,13.70,40.08,30.26,0.16,2.01,14.97,37.84,13.82,0.01,-0.05,262.48,89.62,-1.17,-0.14,238.88,955.93,9857.66,18488.37,8417.00,10.28,-0.72,237859.98,106879.64,716.71,102.27,2725394.51,1222795.34,4141080.58,4955582.83,18779.04,149293.58,1756789.37,3558523.72,1564107.39,880.33,-3873.65,24249121.36,10152934.85,108604.59,8427.38
2019-10-12 00:00,29.67,15.01,40.48,26.19,0.18,1.96,7.54,34.91,7.23,0.00,-0.05,250.67,86.58,-1.03,-0.12,297.73,903.61,4876.86,17063.43,4596.70,0.55,-0.77,228209.99,104093.22,721.21,100.32,2718165.93,1488386.83,3714557.59,3170201.80,19068.45,186708.02,885483.51,3457255.27,794927.09,124.10,-4996.80,25719931.40,7832447.42,90035.62,9468.55
2019-10-13 00:00,33.36,15.45,48.67,22.14,0.21,1.99,6.15,27.02,8.85,0.00,-0.04,242.28,80.31,-2.61,-0.18,352.01,896.81,3727.78,13328.92,5579.69,0.58,-0.60,221164.79,96811.61,706.91,89.63,2082711.43,963360.07,3865790.19,2563688.19,21635.65,167444.14,903092.53,2582136.62,1014552.21,106.53,-3595.18,22003622.39,6986274.53,183286.05,10793.62
2019-10-14 00:00,36.51,16.37,22.80,32.45,0.18,2.02,17.74,37.38,14.21,0.04,0.00,263.89,81.54,-2.48,-0.16,289.15,925.41,12307.49,18275.06,8909.58,35.64,0.58,240902.38,98296.67,727.18,109.95,3071520.80,1426688.13,2579950.17,4139005.55,25311.26,206908.69,2186057.48,4153949.21,1781258.86,2479.89,-83.67,28078852.13,9586688.83,193835.12,15653.65
2019-10-15 00:00,34.64,17.14,23.81,40.34,0.23,1.93,11.92,35.50,16.02,0.11,0.26,271.02,81.07,-1.26,-0.16,350.23,856.35,8481.67,17374.71,10183.82,102.42,6.58,247548.87,97760.62,718.53,108.11,2942250.47,1447100.27,2485615.85,4979801.90,33976.63,193947.46,1478772.49,3745688.55,2041896.46,10177.76,26247.49,28149056.13,9928023.78,99644.97,15508.95
2019-10-16 00:00,30.01,14.17,40.14,39.35,0.25,1.91,10.74,30.91,15.08,0.04,0.27,277.00,81.24,-1.40,-0.20,445.45,846.44,7541.37,15098.82,9401.56,39.23,6.71,253060.99,97854.40,712.30,96.46,2052009.95,1119886.49,2813219.39,4370496.33,23525.21,175442.52,1098807.42,2756051.08,1527909.07,1014.24,24659.58,26641429.65,9330177.55,106191.77,1497.94
2019-10-17 00:00,37.07,17.70,71.20,26.71,0.27,1.91,8.24,25.02,8.51,0.05,0.21,269.84,83.32,-2.70,-0.15,421.97,894.61,5845.64,12357.11,5586.45,43.35,6.19,246392.94,100635.46,680.16,80.91,1948577.38,1028878.52,5452857.19,2865767.92,25073.77,145176.44,797670.81,2150064.58,836537.91,387.97,16195.19,21108981.38,7727181.95,167637.12,3517.71
2019-10-18 00:00,41.41,18.90,67.47,20.72,0.18,2.00,6.24,26.87,3.93,0.00,0.62,262.27,88.63,-4.29,-0.16,425.87,918.04,4097.89,13214.36,2677.45,3.93,3.50,239916.14,107607.12,689.74,70.89,1481528.23,888016.01,4231265.74,2061685.33,12384.10,137067.69,579869.33,2076957.95,246932.98,346.46,47852.99,19444009.09,6487541.71,217700.85,-2977.83
